GRCode,short name,clade,genus,trivial,subnames,subnames,taxon_author,date,senior synonym,,,
GR2621,Bry.inus,graptolite,Bryograptus,antiquus,inusitatus,*,(Benson_&_Keble),1936,GR1005,,,
GR2631,Kia.anti,graptolite,Kiaerograptus,antiquus,*,*,(Hall),1899,GR1005,,,
GR2684,Lep.anti,graptolite,Leptograptus,antiquus,*,*,Hall,1898,GR1005,,,
GR3582,Did.prit,graptolite,Didymograptus,pritchardi,*,*,Hall,1899,GR1006,,,
GR2643,Exp.prit,graptolite,Expansograptus,pritchardi,*,*,(Hall),1899,GR1006,,,
GR3000,Kia.prit,graptolite,Kiaerograptus,pritchardi,*,*,(TSHall),1899,GR1006,,,
GR4809,Clo.sp,graptolite,Clonograptus,sp,Duplicate taxon,*,*,*,GR1007,,,
GR5473,Tet pen,graptolite,Tetragraptus,pendens, posterus,*,Ruedemann,*,GR1011,,,
GR2068,Tet.pend,graptolite,Tetragraptus,pendens,*,*,Elles,1898,GR1011,,,
GR3456,Tet.pen3,graptolite,Tetragraptus,pendens,3-stipe,*,*,*,GR1011,,,
GR5499,Tet.pen3,graptolite,Tetragraptus,pendens,4-stipe,*,*,*,GR1011,,,
GR5409,Tet(P).pend,graptolite,Tetragraptus(Pendeograptus),pendens,*,*,Elles,1898,GR1011,,,
GR4413,Pse.ensL,graptolite,Pseudotrigonograptus,ensiformis,late,*,*,*,GR1015,,,
GR2676,Pse.wilk,graptolite,Pseudotrigonograptus,wilkinsoni,*,*,(Hall),*,GR1015,,,
GR2061,Ret.ensi,graptolite,Retiolites,ensiformis,*,*,(Hall)Hall,1858,GR1015,,,
GR2062,Tri.ensi,graptolite,Trigonograptus,ensiformis,*,*,(Hall)Elles_&_Wood,1858,GR1015,,,
GR2677,Tri.ensi,graptolite,Tristichograptus,ensiformis,*,*,(Hall),*,GR1015,,,
GR4856,Kin.sp,graptolite,Kinnegraptus,sp,Duplicate taxon,*,*,*,GR1016,,,
GR2454,Did.lent,graptolite,Didymograptus,lentus,*,*,T_rnquist,1911,GR1026,,,
GR1876,Hol.call,graptolite,Holmograptus,callotheca,*,*,(Bulman),1932,GR1026,,,
GR2129,Pte.lyri,graptolite,Pterograptus,lyricus,*,*,Keble_&_Harris,1934,GR1031,,,
GR5465,Nem.dras,graptolite,Nemagraptus,drasmus,*,*,Ni,1991,GR1035,,,
GR3952,Nem.exil,graptolite,Nemagraptus,exilis,*,*,(Lapworth),1890,GR1035,,,
GR2682,Nem.line,graptolite,Nemagraptus,exilis,linearis,*,Ruedemann,*,GR1035,,,
GR2683,Nemaote,graptolite,Nemagraptus,gracilis,aotearoaensis,*,Swarko,*,GR1035,,,
GR2478,Nem.grac,graptolite,Nemagraptus,gracilis,nitidulus,*,(Lapworth),1876,GR1035,,,
GR2128,Nem.remo,graptolite,Nemagraptus,gracilis,remotus,*,Elles_&_Wood,*,GR1035,,,
GR2480,Nem.grac,graptolite,Nemagraptus,gracilis,surcalis,*,(Hall),1868,GR1035,,,
GR5455,Nem.surc,graptolite,Nemagraptus,surcularis,*,*,(Hall),1859,GR1035,,,
GR4295,Rha.prae,graptolite,Rhabdinopora,flabelliforme,praeparabola,*,Bruton__Erdtmann__&_Kock,*,GR1038,,,
GR5545,Rha.fla par,graptolite,Rhabdinopora,flabelliforme,parabola,*,*,*,GR1039,,,
GR4296,Rha.rust,graptolite,Rhabdinopora,flabelliforme,rustica,*,Bulman,*,GR1039,,,
GR5022,Rha.para,graptolite,Rhabdinopora,parabola,*,*,(Bulman),1971,GR1039,,,
GR2973,Rha.rust,graptolite,Rhabdinopora,rustica,*,*,Bulman,*,GR1039,,,
GR2776,Dic.flab,graptolite,Dictyonema,flabelliforme,*,*,*,*,GR1040,,,
GR1145,Dic.flab,graptolite,Dictyonema,flabelliformis,*,*,Eichwald,*,GR1040,,,
GR5023,Rha.soci,graptolite,Rhabdinopora,sociale,*,*,(Salter),1857,GR1043,,,
GR3260,Rha.desm,graptolite,Rhabdinopora,flabelliformis,desmograptoides,*,*,*,GR1054,,,
GR5526,Tet(P)f3,graptolite,Tetragraptus(Pendeograptus),fruticosus,3s,*,*,*,GR1055,,,
GR3806,Acr.apar,graptolite,Acrograptus,nicholsoni,apartus,*,(Monsen),1937,GR1057,,,
GR4429,Acr.nicL,graptolite,Acrograptus,nicholsoni,nicholsoni,late,(Lapworth),1875,GR1057,,,
GR2450,Acr.plan,graptolite,Acrograptus,nicholsoni,planus,*,(Elles_&_Wood),1901,GR1057,,,
GR2469,Did.nich,graptolite,Didymograptus,nicholsoni,nicholsoni,*,Lapworth,1875,GR1057,,,
GR2000,Did.fili,graptolite,Didymograptus,filiformis,*,*,Tullberg,1880,GR1058,,,
GR4309,Mae.lept,graptolite,Maeandrograptus,leptograptoides,*,*,(Monsen),1937,GR1061,,,
GR4336,Iso.luna,graptolite,Isograptus,lunatus,*,*,Harris,1933,GR1062,,,
GR2141,Did.gibb,graptolite,Didymograptus,gibberulus,*,*,Nicholson,1875,GR1064,,,
GR2140,Iso.gibb,graptolite,Isograptus,caduceus,gibberulus,*,(Nicholson),1875,GR1064,,,
GR3393,Cli.scha,graptolite,Climacograptus,scharenbergi,*,*,(Lapworth),*,GR1066,,,
GR4086,Had.scha,graptolite,Haddingograptus,scharenbergi,*,*,*,*,GR1066,,,
GR4767,Glo.hinc,graptolite,Glossograptus,hincksii,*,*,Maletz,1998,GR1067,,,
GR2350,Glo.hinL,graptolite,Glossograptus,hincksii,late,*,(Hopkinson),*,GR1067,,,
GR1094,Onc.masc,graptolite,Oncograptus,masculus,*,*,Han,1986,GR1069,,,
GR2292,Pen.fru2,graptolite,Pendeograptus,fruticosus,2s,*,Thomas,*,GR1070,,,
GR1055,Pen.fru3,graptolite,Pendeograptus,fruticosus,3s,*,(Hall),*,GR1070,,,
GR1217,Pen.fru4,graptolite,Pendeograptus,fruticosus,4s,*,(Hall),1858,GR1070,,,
GR4777,?Pen.frut,graptolite,Pendeograptus?,fruticosus,*,*,Maletz,2011,GR1070,,,
GR5475,Tet.fru4,graptolite,Tetragraptus,fruticosus, 4-stipe,*,Hall,*,GR1070,,,
GR5474,Tet.fru,graptolite,Tetragraptus,fruticosus, tubiformis,*,Ruedemann,*,GR1070,,,
GR2404,Tet.frut,graptolite,Tetragraptus,fruticosus,*,*,Hall,1858,GR1070,,,
GR3453,Tet.fru3,graptolite,Tetragraptus,fruticosus,3-stipe,*,*,*,GR1070,,,
GR4485,Acr.graL,graptolite,Acrograptus,gracilis,late,*,*,*,GR1071,,,
GR2449,Did.grac,graptolite,Didymograptus,gracilis,*,*,T_rnquist,1891,GR1071,,,
GR4092,Exp.grac,graptolite,Expansograptus,gracilis,*,*,(T_rnquist),1891,GR1071,,,
GR4907,Tri.sp.,graptolite,Trichograptus,sp,Duplicate taxon,*,*,*,GR1073,,,
GR2645,Did.manu,graptolite,Didymograptus,caduceus,manubriatus,*,Hall,1914,GR1081,,,
GR3336,Ari.tau,graptolite,Arienigraptus,tau,*,*,(Harris),*,GR1082,,,
GR2666,Mae.tau,graptolite,Maeandrograptus,tau,*,*,(Harris),*,GR1082,,,
GR5228,Car(P).unif,graptolite,Cardiograptus(Procardiograptus),uniformis,*,*,Xiao_et_al,1985,GR1087,,,
GR2633,Azy.fasc,graptolite,Azygograptus,fasciculatus,*,*,(Nicholson),*,GR1088,,,
GR2142,Did.fasc,graptolite,Didymograptus,fasciculatus,*,*,Nicholson,1869,GR1088,,,
GR2119,Dip.tere,graptolite,Diplograptus,teretiusculus,*,*,(Hisinger)Elles_&_Wood,1840,GR1090,,,
GR3312,Gly.cern,graptolite,Glyptograptus,cernuus,*,*,Jaanusson,1960,GR1090,,,
GR2118,Gly.tere,graptolite,Glyptograptus,teretiusculus,*,*,(Hisinger),1840,GR1090,,,
GR5538,Hus.terJaa,graptolite,Hustedograptus,teretiusculus,sensu_Jaanusson,*,*,*,GR1090,,,
GR5566,Eot.har,graptolite,Eotetragraptus ,harti,*,*,(TS Hall),1914,GR1093,,,
GR4482,Eta.harL,graptolite,Etagraptus,harti,late,*,*,*,GR1093,,,
GR2651,Tet.hart,graptolite,Tetragraptus,harti,*,*,TS Hall,1914,GR1093,,,
GR4910,Xip.sp.,graptolite,Xiphograptus,sp,Duplicate taxon,*,*,*,GR1095,,,
GR4417,Phy.typL,graptolite,Phyllograptus,typus,late,*,*,*,GR1096,,,
GR3625,Iso.dive,graptolite,Isograptus,divergens,*,*,Harris,1933,GR1098,,,
GR5427,Tet.recl,graptolite,Tetragraptus,reclinatus,*,*,Elles&Wood,1902,GR1101,,,
GR4769,Tet.recl,graptolite,Tetragraptus,reclinatus,*,*,Maletz,2011,GR1101,,,
GR2349,Tet.recl,graptolite,Tetragraptus,reclinatus,late,*,*,*,GR1101,,,
GR5418,Tet(T).recl,graptolite,Tetragraptus(Tetragraptus),reclinatus,*,*,Elles_et_Wood,1902,GR1101,,,
GR2646,Did.nodo,graptolite,Didymograptus,nodosus,*,*,Harris,*,GR1105,,,
GR1024,Did.spin,graptolite,Didymograptus,spinosus,*,*,Ruedemann,1904,GR1105,,,
GR2644,Exp.spin,graptolite,Expansograptus,spinosus,*,*,(Ruedemann),*,GR1105,,,
GR3605,Arc.ricf,graptolite,Archiclimacograptus,riddellensis_cf,*,*,Ganis,2005,GR1106,,,
GR2699,Arc.seby,graptolite,Archiclimacograptus,sebyensis,*,*,(Jaanusson),*,GR1106,,,
GR3106,Pse.magn,graptolite,Pseudoclimacograptus,angulatus,magnus,*,Berry,1964,GR1106,,,
GR1496,Pse.seby,graptolite,Pseudoclimacograptus,angulatus,sebyensis,*,Jaanusson,1960,GR1106,,,
GR3430,Pse.ridd,graptolite,Pseudoclimacograptus,riddellensis,*,*,Harris,1924,GR1106,,,
GR2465,Did.stab,graptolite,Didymograptus,stabilis,*,*,Elles_&_Wood,1901,GR1108,Fide Gutierrez-Marco et al. 1996a,,
GR1089,Did.artu,graptolite,Didymograptus(Didymograptus),artus,*,*,Elles_&_Wood,1901,GR1108,,,
GR5444,Iso.para,graptolite,Isograptus,caduceus,parallelus,*,Ni,1983,GR1110,,,
GR5360,Ort.anti,graptolite,Orthograptus,antiquus,*,*,Ge_in_Ge_et_al,1990,GR1112,,,
GR2807,Cli.angu,graptolite,Climacograptus,angulatus,*,*,Bulman,1953,GR1113,,,
GR2806,Pse.angu,graptolite,Pseudoclimacograptus,angulatus,angulatus,*,(Bulman),1953,GR1113,,,
GR3107,Pse.mici,graptolite,Pseudoclimacograptus,angulatus,micidus,*,Berry,1964,GR1113,,,
GR2720,Amp.cael,graptolite,Amplexograptus,caelatus,*,*,(Lapworth),1875,GR1114,,,
GR2356,Amp.conf,graptolite,Amplexograptus,confertus,*,*,(Lapworth),1875,GR1114,,,
GR2725,Arc.conf,graptolite,Archiclimacograptus,confertus,*,*,(Lapworth)Riva&Kettner,1875,GR1114,,,
GR2723,Dip.conf,graptolite,Diplograptus,confertus,*,*,Lapworth,1875,GR1114,,,
GR3955,Pse.cael,graptolite,Pseudamplexograptus,caelatus,*,*,(Lapworth),1875,GR1114,,,
GR2724,Pse.conf,graptolite,Pseudamplexograptus,confertus,*,*,(Lapworth)Mitchell,1875,GR1114,,,
GR4249,Gly.vika,graptolite,Glyptograptus,vikarbyensis,*,*,Jaanusson,1960,GR1116,,,
GR2728,Cli.angu,graptolite,Climacograptus,angustatus,*,*,Ekstrom,1937,GR1119,,,
GR3391,Cli.cels,graptolite,Climacograptus,celsus,*,*,Eckstrom,*,GR1119,"fide Maletz, 1997a",,
GR2738,Cli.paup,graptolite,Climacograptus,pauperatus,*,*,Bulman,1953,GR1119,,,
GR1346,Cli?para,graptolite,Climacograptus?,paradoxus,*,*,*,*,GR1119,,,
GR4775,Cli?para,graptolite,Climacograptus?,paradoxus,*,*,Maletz,1995,GR1119,,,
GR4624,Pro.para,graptolite,Proclimacograptus,paradoxus,*,*,(Boucek),*,GR1119,,,
GR4773,Arc?oliv,graptolite,Archiclimacograptus?,oliveri,*,*,Maletz,1995,GR1120,,,
GR3566,Pse.oliv,graptolite,Pseudoclimacograptus,oliveri,*,*,Boucek,1973,GR1120,,,
GR4774,Arc?inter,graptolite,Archiclimacograptus?,intermedius,*,*,Maletz,1995,GR1122,,,
GR2678,Ret.latu,graptolite,Reteograptus,latus,*,*,Keble_&_Benson,*,GR1123,,,
GR5448,Ret.comp,graptolite,Reteograptus,speciosus,compactus,*,Ni,1983,GR1123,,,
GR5380,Ret.unif,graptolite,Reteograptus,uniformis,*,*,Ni,1983,GR1123,"fide Maletz, 1997a",,
GR2823,Pse.cumb,graptolite,Pseudoclimacograptus,cumbrensis,*,*,Bulman,1963,GR1124,,,
GR1341,Aul.cucu,graptolite,Aulograptus,cucullus,*,*,(Bulman),1932,GR1125,"fide Maletz, 1997a",,
GR4980,Aul.obs,graptolite,Aulograptus,obscurus,*,*,(Ekstr_m),1937,GR1125,"fide Maletz, 1997a",,
GR3994,Aul.orie,graptolite,Aulograptus,orientalis,*,*,Mu,1957,GR1125,,,
GR5339,Hol.?orie,graptolite,Holmograptus?,orientalis,*,*,Mu,1957,GR1125,,,
GR2107,Gly.oela,graptolite,Glyptograptus,austrodentatus,oelandicus,*,Bulman,1963,GR1126,,,
GR3300,Und.oela,graptolite,Undulograptus,austrodentatus,oelandicus,*,(Bulman),1963,GR1126,,,
GR4291,Und.oela,graptolite,Undulograptus,oelandicus,*,*,(Bulman),1963,GR1126,typo,,
GR2144,Did.euod,graptolite,Didymograptus,euodus,*,*,Lapworth,1875,GR1128,,,
GR2143,Exp.euod,graptolite,Expansograptus,euodus,*,*,(Lapworth)Strachan,1875,GR1128,,,
GR2146,Did.robu,graptolite,Didymograptus,robustus,*,*,Ekstr_m,1937,GR1129,,,
GR5284,Did(E).robu,graptolite,Didymograptus(Expansograptus),robustus,*,*,Ekstrom,1937,GR1129,,,
GR2145,Exp.robu,graptolite,Expansograptus,robustus,*,*,(Ekstr_m),1937,GR1129,,,
GR3010,Jan.laxa,graptolite,Janograptus,laxatus,*,*,Tullberg,*,GR1129,"fife Maletz, 1997a",,
GR5026,Jan.mac,graptolite,Janograptus,macilentus,*,*,Berry,1964,GR1129,"fife Maletz, 1997a",,
GR3980,Xip.norv,graptolite,Xiphograptus,norvegicus,*,*,(Berry),*,GR1129,,,
GR5558,Cor.c_am,graptolite,Corynoides,calicularis,americana,*,Ruedemann,1947,GR1131,,,
GR1153,Ort.ampl,graptolite,Orthograptus,amplexicaulis,amplexicaulis,*,(Hall),1847,GR1132,,,
GR1269,Las.cost,graptolite,Lasiograptus,costatus,*,*,Lapworth,1873,GR1134,,,
GR5232,Cli.stri,graptolite,Climacograptus,brevis,strictus,*,Ruedemann,1925,GR1135,,,
GR1909,Ort.corn,graptolite,Orthograptus,quadrimucronatus,cornutus,*,Ruedemann,*,GR1137,,,
GR1778,Dip.quad,graptolite,Diplograptus,quadrimucronatus,*,*,(Hall)Lapworth,1877,GR1138,,,
GR1779,Glo.quad,graptolite,Glossograptus,quadrimucronatus,*,*,(Hall)Ruedemann,1947,GR1138,,,
GR2786,Ort.micr,graptolite,Orthograptus,pageanus,micracanthus,*,Elles_&_Wood,1907,GR1138,,,
GR3306,Ort.micr,graptolite,Orthograptus,quadrimucronatus,micracanthus,*,Elles_&_Wood,*,GR1138,,,
GR3558,Ort.quad,graptolite,Orthograptus,quadrimucronatus,ss,*,(Hall),*,GR1138,,,
GR5206,Ort.quassp,graptolite,Orthograptus,quadrimucronatus,ssp.,*,sensu Riva,1969,GR1138,,,
GR5156,Ort.quap,graptolite,Orthograptus,quadrimucronatus,var_approximatus,*,Ruedemann,*,GR1138,,,
GR5203,Ort.var_qua,graptolite,Orthograptus,var_quadrimucronatus,*,*,*,*,GR1138,,,
GR1308,Cli.moha,graptolite,Climacograptus,mohawkensis,*,*,(Ruedemann),1906,GR1139,,,
GR2731,Dip.moha,graptolite,Diplograptus,mohawkensis,*,*,Ruedemann,1912,GR1139,,,
GR2490,Dip.rued,graptolite,Diplograptus,ruedemanni,*,*,Gurley,1896,GR1140,,,
GR2488,Las.euch,graptolite,Lasiograptus,eucharis,*,*,(Hall),1865,GR1140,,,
GR1983,Cli.typ3,graptolite,Climacograptus,typicalis,3-spine,*,Riva,1969,GR1143,,,
GR4396,Cli.typi,graptolite,Climacograptus,typicalis,typicalis,*,Hall,*,GR1144,,,
GR4114,Cli.pygm,graptolite,Climacograptus,pygmaeus,*,*,Ruedemann,1904,GR1146,,,
GR4391,Dip.eden,graptolite,Diplograptus,edenensis,*,*,Ruedemann,*,GR1146,,,
GR4390,Dip.n.sp.,graptolite,Diplograptus,nsp,*,*,McFarlan,1931,GR1146,,,
GR4392,Mes.eden,graptolite,Mesograptus,edenensis,*,*,(Ruedemann),*,GR1146,,,
GR2489,Dip.spin,graptolite,Diplograptus,quadrimucronatus,spinigerus,*,Elles_&_Wood,1907,GR1149,,,
GR1199,Ort.abno,graptolite,Orthograptus,pageanus,abnormispinosus,*,Elles_&_Wood,1907,GR1149,,,
GR2608,Ort.spin,graptolite,Orthograptus,pageanus,spinosus,*,Harris_&_Thomas,1955,GR1149,,,
GR1391,Ort.ineq,graptolite,Orthograptus,quadrimucronatus,inequispinosus,*,Ruedemann,*,GR1149,,,
GR2674,Ort.spin,graptolite,Orthograptus,quadrimucronatus,spinifer,*,Harris_&_Thomas,*,GR1149,,,
GR1249,Ort.spin,graptolite,Orthograptus,quadrimucronatus,spinigerus,*,(Lapworth),1876,GR1149,,,
GR5471,Ort new,graptolite,Orthoretiolites,new_form,Riva_1969,*,Riva,1969,GR1151,,,
GR3908,Did.prae,graptolite,Didymograptus,praenuntius,*,*,T_rnquist,1901,GR1155,,,
GR5283,Did(E).prae,graptolite,Didymograptus(Expansograptus),praenuntius,*,*,T_rnquist,1901,GR1155,,,
GR4414,Exp.praL,graptolite,Expansograptus,praenuntius,late,*,*,*,GR1155,,,
GR3903,Did.abno,graptolite,Didymograptus,abnormis,*,*,Hsu,1934,GR1156,,,
GR5253,Did(E)ab,graptolite,Didymograptus(E.),abnormis,*,*,Hsu,*,GR1156,,,
GR4409,Did.prot,graptolite,Didymograptellus,protoindentus,*,*,(Monsen),*,GR1157,,,
GR2147,Did.prot,graptolite,Didymograptus,protoindentus,*,*,Monsen,1937,GR1157,,,
GR5252,Did(D).prot,graptolite,Didymograptus(Didymograptellus),protoindentus,*,*,Monsen,1937,GR1157,,,
GR4040,Did.exil,graptolite,Didymograptus,exilis,*,*,Ni,1979,GR1158,,,
GR5293,Did.hiru,graptolite,Didymograptus,hirundo,*,*,Salter,1863,GR1159,,,
GR1063,Did.hiru,graptolite,Didymograptus(E),hirundo,*,*,Salter,1863,GR1159,,,
GR2405,Phy.angu,graptolite,Phyllograptus,angustifolius,*,*,Hall,1858,GR1160,,,
GR4876,Phy.ang_el_cf,graptolite,Phyllograptus,angustifolius,elongatus_cf,*,Jaanusson_&_Mutvei,1982,GR1160,,,
GR2648,Tet.bryo,graptolite,Tetragraptus,bryonoides,*,*,(Hall),*,GR1161,,,
GR5420,Tet(T).serr,graptolite,Tetragraptus(Tetragraptus),serra,*,*,(Brongniart),1828,GR1161,,,
GR4410,Phy.annL,graptolite,Phyllograptus,anna,late,*,*,*,GR1162,,,
GR4315,Pse.anna,graptolite,Pseudophyllograptus,anna,*,*,*,*,GR1162,,,
GR2076,Car.obes,graptolite,Cardiograptus,obesus,*,*,Xiao__Xia__&_Wang,1985,GR1165,,,
GR2058,Car.ovat,graptolite,Cardiograptus,ovatus,*,*,Xiao__Xia__&_Wang,1985,GR1165,,,
GR1087,Car.unif,graptolite,Cardiograptus,uniformis,*,*,Xiao__Xia__&_Wang,1985,GR1165,,,
GR5364,Pro.latu,graptolite,Procardiograptus,latus,*,*,Xiao_Xia_et_Wang,1985,GR1165,,,
GR3989,Pro.obes,graptolite,Procardiograptus,obesus,*,*,Xiao__Xia__&_Wang,1985,GR1165,,,
GR3988,Pro.ovat,graptolite,Procardiograptus,ovatus,*,*,Xiao__Xia__&_Wang,1985,GR1165,,,
GR1083,Pse.jian,graptolite,Pseudisograptus,jiangxiensis,*,*,(Yu_&_Fang),1981,GR1169,,,
GR1084,Pse.ange,graptolite,Pseudisograptus,angel,*,*,Jenkins,1982,GR1170,,,
GR2013,Pse.zhej,graptolite,Pseudisograptus,zhejiangensis,*,*,(Yu_&_Fang),1981,GR1170,,,
GR5540,PsI.men,graptolite,Pseudisograptus?,menaiensis,*,*,Jenkins,1982,GR1170,,,
GR3611,Par.hsui,graptolite,Paracardiograptus,hsui,*,*,Mu_&_Lee,*,GR1171,,,
GR2014,Pet.ampl,graptolite,Petalograptus,amplus,*,*,Hsu,1934,GR1171,,,
GR2069,Pse.form,graptolite,Pseudoclimacograptus,formosus,*,*,Mu_&_Lee,1958,GR1173,,,
GR3610,Dip.tric,graptolite,Diplograptus,tricornis,*,*,Carruthers,1858,GR1175,,,
GR5561,Cry.tri.sch,graptolite,Cryptograptus,tricornis,schaferi,*,Lapworth,*,GR1176,,,
GR4982,?Gl.cili,graptolite,?Glossograptus,ciliatus,*,*,Lenz_&_Chen,1985,GR1179,,,
GR2052,Dip.fimb,graptolite,Diplograptus,fimbriatus,*,*,Hopkinson,1872,GR1186,,,
GR2051,Glo.fimb,graptolite,Glossograptus,hincksii,fimbriatus,*,(Hopkinson)Hughes,1872,GR1186,,,
GR2647,Did.ovat,graptolite,Didymograptus,ovatus,*,*,Hall,1902,GR1187,,,
GR5015,Iso.dav,graptolite,Isograptus,ovatus,davidensis,*,Skevington_&_Jackson,1976,GR1187,,,
GR1032,Iso.ovaG,graptolite,Isograptus,ovatus,gp,*,(Hall),*,GR1187,,,
GR4818,Dic.cont,graptolite,Dicellograptus,contortus,*,*,Maletz_et_al,2011,GR1189,,,
GR2149,Las.mucr,graptolite,Lasiograptus,mucronatus,*,*,(Hall)Elles_&_Wood,1847,GR1192,,,
GR2692,Cli.pelt,graptolite,Climacograptus,bicornis,peltifer,*,Lapworth,*,GR1194,,,
GR2732,Cli.pelt,graptolite,Climacograptus,peltifer,*,*,Lapworth,*,GR1194,,,
GR5468,Ort.apic,graptolite,Orthograptus,rugosus,apiculatus,*,Elles_et_wood,1907,GR1198,,,
GR4480,Dic.eleL,graptolite,Dicellograptus,elegans,elegans,late,*,*,GR1200,,,
GR2241,Dic.eleg,graptolite,Dicellograptus,sextans,elegans,*,*,*,GR1200,,,
GR1785,Nor.tubu,graptolite,Normalograptus,tubuliferus,*,*,(Lapworth)Riva,1989,GR1202,,,
GR1786,Sca.tubu,graptolite,Scalarigraptus,tubuliferus,*,*,(Lapworth)Riva,1988,GR1202,,,
GR3589,Ale.flex,graptolite,Aletograptus,flexibilis,*,*,Yu,1984,GR1208,,,
GR3797,Ale.flex,graptolite,Aletograptus,flexibilis,*,*,Yu__Liu__&_Fang,1984,GR1208,,,
GR3586,Ale.hype,graptolite,Aletograptus,hyperboreus,*,*,Obut_&_Sobolevskaya,1962,GR1208,,,
GR3798,Ale.ince,graptolite,Aletograptus,incertus,*,*,Yu__Liu__&_Fang,1984,GR1208,,,
GR3790,Rad.flex,graptolite,Radiograptus,rosieranus,flexibilis,*,Fortey_et_al,1982,GR1209,,,
GR5017,Ani.ric,graptolite,Anisograptus,richardsoni,*,*,Bulman,1941,GR1210,,,
GR2694,Cli.brev,graptolite,Climacograptus,brevis,*,*,(Ellis_&_Wood),*,GR1212,,,
GR3013,Cli.hadd,graptolite,Climacograptus,haddingi,*,*,Glimberg,1952,GR1212,,,
GR2695,Gly.brev,graptolite,Glyptograptus,brevis,*,*,(Elles_&_Wood),*,GR1212,,,
GR1190,Gly.brev,graptolite,Glyptograptus,brevis,brevis,*,Elles_&_Wood,*,GR1212,,,
GR1191,Gly.strc,graptolite,Glyptograptus,brevis,strictus,*,(Ruedemann),*,GR1212,,,
GR2353,Nor.brVL,graptolite,Normalograptus,brevis,brevis,verylate,*,*,GR1212,,,
GR1135,Nor.brst,graptolite,Normalograptus,brevis,strictus,*,(Ruedemann),1925,GR1212,,,
GR2354,Nor.strL,graptolite,Normalograptus,brevis,strictus,late,*,*,GR1212,,,
GR3525,Nor.hadd,graptolite,Normalograptus,haddingi,*,*,*,*,GR1212,,,
GR4895,Tet.big_norw,graptolite,Tetragraptus,bigsbyi,norwegicus,Monsen,Nilsson,1983,GR1216,,,
GR3983,Tet.simi,graptolite,Tetragraptus,bigsbyi,similis,*,*,*,GR1216,,,
GR2649,Tet.simi,graptolite,Tetragraptus,similis,*,*,(Hall),*,GR1216,,,
GR5411,Tet(T).bigs,graptolite,Tetragraptus(Tetragraptus),bigsbyi,*,*,(Hall),1865,GR1216,,,
GR5408,Tet(P).frut,graptolite,Tetragraptus(Pendeograptus),fruticosus,*,*,(Hall),1858,GR1217,,,
GR1056,Did.cons,graptolite,Didymograptus(E),constrictus,*,*,(Hall),1865,GR1219,,,
GR3423,Did.ensj,graptolite,Didymograptus,ensjoensis,*,*,Monsen,1937,GR1220,,,
GR5136,Did.ens,graptolite,Didymograptus(E.),ensjoensis,*,*,(Monsen),1937,GR1220,,,
GR4484,Exp.ensL,graptolite,Expansograptus,ensjoensis,late,*,*,*,GR1220,,,
GR3412,Pse.mino,graptolite,Pseudotrigonograptus,ensiformis,minor,*,(Mu_&_Lee),1958,GR1221,,,
GR5563,Pph.glab,graptolite,Phyllograptus ,ilicifolius ,glaber,*,Monsen,1937,GR1226,,,
GR2408,Did.exte,graptolite,Didymograptus,extensus,*,*,(Hall),1858,GR1227,,,
GR5135,Did.ext,graptolite,Didymograptus(E.),extensus,*,*,(J. Hall) ,1858,GR1227,,,
GR4293,Rha.cana,graptolite,Rhabdinopora,canadensis,*,*,(Lapworth),*,GR1228,,,
GR5546,Rha.fla can,graptolite,Rhabdinopora,flabelliforme,canadensis,*,*,*,GR1228,,,
GR4606,Dic.yang,graptolite,Dicranograptus,brevicaulis,yangtzensis,*,Lee_&_Geh,1963,GR1234,,,
GR5241,Dic.yang,graptolite,Dicranograptus,yangtzensis,*,*,Lee_et_Geh_in_Ge,1963,GR1234,,,
GR2761,Dip.mult,graptolite,Diplograptus,multidens,*,*,Elles_&_Wood,1907,GR1235,,,
GR2745,Dip.lept,graptolite,Diplograptus,leptotheca,*,*,Bulman,1946,GR1237,,,
GR5574,Dic.capi,graptolite,Dicellograptus?,capillaris,*,*,(Carruthers),1868,GR1240,,,
GR2495,Amp.dive,graptolite,Amphigraptus,divergens,divergens,late,*,*,GR1242,,,
GR4794,Arc.reg_cf,graptolite,Archiretiolites,regimontanus_cf,*,*,Skoglund_,1963,GR1250,,,
GR2150,Ret.nebu,graptolite,Retiolites,nebula,*,*,Elles_&_Wood,1908,GR1250,,,
GR2730,Cli.mini,graptolite,Climacograptus,minimus,*,*,(Carruthers),1868,GR1252,,,
GR1307,Gly.davi,graptolite,Glyptograptus,daviesi,*,*,Williams,1982,GR1253,,,
GR2151,Amp.radi,graptolite,Amphigraptus,divergens,radiatus,*,Lapworth(Elles_&_Wood),1876,GR1256,,,
GR2816,Las.marg,graptolite,Lasiograptus,margaritatus,*,*,(Lapworth),1876,GR1264,,,
GR3110,Dic.resi,graptolite,Dicranograptus,clingani,resicis,*,Williams,*,GR1266,,,
GR3344,Dip.nsp1,graptolite,Diplograptus,nsp1,*,*,Podhalanska,1980,GR1272,,,
GR4840,Dip.sp1,graptolite,Diplograptus,sp1,*,*,Podhalanska,1980,GR1272,,,
GR2773,Cli.paci,graptolite,Climacograptus,innotatus,pacificus,*,Ruedemann,1947,GR1276,,,
GR3726,Cli.paci,graptolite,Climacograptus,pacificus,pacificus,*,Ruedemann,1947,GR1276,,,
GR1712,Pac.paci,graptolite,Pacificograptus,pacificus,pacificus,*,(Ruedemann),1947,GR1276,,,
